,nickname,text,score,like,dislike,time,watch_movie
9355,스나이퍼(wlau****),별로에요 정말 별로오올럴알기앝,1,8,9,2017-06-02 03:26:00,관람객
9356,재홍(suyb****),어이가없어서 웃음이 나오는영호ㅓ,1,9,10,2017-05-27 17:48:00,관람객
9357,ㅋ(tooz****),반전없고 뻔했다 왜 이렇게 이슈가 되는지 의문...,1,10,11,2017-05-27 01:32:00,0
9358,stussy(theh****),역시 네이버 평점은 믿을게 못됨 솔직히 볼만은 했는데 이정도로 후빨할정도는 아님 늙은이들 모임했을때부터 주인공 경매 될거라는 예상 했었음 7점 정도가 적당 해서 1점준다.근데 뭔 감독이 관객들에게 던진 과제가 수십개...,1,10,11,2017-05-20 01:49:00,0
9359,민서(hkch****),예고편이 제일 재밌음 조금 지루한 느낌의 영화,1,16,17,2017-05-18 00:05:00,관람객
9360,함탱(hsh_****),,8,0,2,2020-03-02 21:13:00,0
9361,하늘구름(blis****),설정이나 초반은 분명 신선한데 중후반되면 전개가 너무 뻔함. 그냥 공포물로만 수렴해버리는데 딱히 무서운 부분도 없다가 허무하게 끝... 그리고 동영상에 있는 메인예고편. 그냥 하이라이트 수준으로 다 보여줌ㅋ,6,0,2,2019-04-15 23:21:00,0
9362,승2마미(suri****),관리인이 주인공에게 왜 뛰어왔지 혹시 담배못피게 할려고,9,0,2,2019-03-24 02:06:00,0
9363,테리우스(kjkt****),귀신과 살인자 없이 조여오는 공포! 스토리만으로 공포심을 극대화 시킨 영화!,10,0,2,2019-03-23 20:40:00,0
9364,웅냥(meow****),초중반 몰입도+무서움 다좋다후반이 약해서 ...,8,0,2,2019-03-23 11:45:00,0
9365,산해진미(khan****),"뭐랄까 처음은 어리둥절 중반엔 이런흐름일까 반전일까후반은 좀 너무 단조롭다 보스몹들이 너무 약한 느낌변희봉과 신하균 주연의 게임이나 셀프리스도 생각나네요.,",7,0,2,2019-03-21 07:12:00,0
9366,haks****,결론 : 여자조심! 특히 꽃뱀. 스켈리톤키와 아주 비슷한 내용. 하지만 스켈리톤키가 더 인상적.,8,0,2,2019-01-30 04:32:00,0
9367,topnotch(dhch****),이거 10점 안주면 어떤 영화가 10점 짜리일까?,10,0,2,2019-01-10 15:44:00,0
9368,태영태경빠덜(jaen****),20점 주고싶다....영화 자체를 안좋아하는데 겟아웃을 보고 자연스레 영화를 찾아보는 나를 발견했다...영화 정말 대박이다,10,0,2,2018-12-11 13:28:00,0
9369,마루난이(94sk****),마지막흑인여자 차에서 샤우팅 개무섭,10,0,2,2018-11-14 05:09:00,0
9370,귀신(dudw****),당신의 뇌는 안전하십니까?,9,0,2,2018-10-27 06:30:00,0
9371,bjw0****,근래 스릴러중 가장 몰입도있는 서스펜스  명작,10,0,2,2018-10-13 04:42:00,0
9372,qwerty(audf****),침잠의 방에서 평생을 산다 생각해보니 너무 무서웠음,10,0,2,2018-10-06 21:41:00,0
9373,일상학개론(dlru****),1년전에 봤던 영화인데 스릴넘치고 흥미진진했음~~~,10,0,2,2018-05-18 14:53:00,0
9374,V6(kij6****),와 이건 뭐 와 진짜 재밋네....,10,0,2,2018-05-15 02:50:00,0
9375,레몬맛소다(chan****),깔끔한 마무리.재밋었다.근데 파티에 온 흑인은 플래쉬 터졌을때 왜 화를 냈을까?정황이 좀 안맞는거 아닌가?마지막에 차 안돌려나가고 그대로 정면으로 나갔어도 좋았을텐데ㅋ,8,0,2,2018-05-08 01:28:00,0
9376,깜보바보(hybr****),반전도 다 짐작이가네..초반 괜찮다가 중반부터 샛길로 빠지네..,6,0,2,2018-03-22 07:10:00,0
9377,dldldldldldldldldldl(dpdm****),꿀잼이긴한데 감독이 좀 흑인특유의 피해의식있는듯.  예전에 꽁트영상만봐도 인종차별유머로 많이 웃겼고 사회비판도 인종차별 유우머 사용.  난솔직히 감독 조던필레가 백인이었으면 못만들었을영화,9,0,2,2018-02-11 11:08:00,0
9378,너만을사랑한(sswh****),여친이 중요한 사진 대충 보관한 이유가 수술 당사자가 진실을 알면 수술이 더 잘되기 때문이라고 하는데 진실을 알고 주인공처럼 튈려고 발악하더라도 커피잔 스킬 하나면 가버리니 그정도 배짱이 이해가가네 ㄷㄷ,10,0,2,2017-12-22 03:41:00,0
9379,신윤섭(tdt2****),띵띵작....ㅎㄷㄷ,10,0,2,2017-12-13 11:23:00,0
9380,TRATT(bene****),현실에서의 인종차별과 영화속 인종차별 중 무엇이 더 심할까..,8,0,2,2017-12-10 13:25:00,0
9381,sjm0****,간만에 내용이 정말 신선한 영화였음 배경음악도 공포심뿐만 아니라 정말 기분이쎄한 느낌을 돋우는데 어마어마함 너무너무 재밌게 봤음,10,0,2,2017-12-01 01:59:00,0
9382,나옹(a198****),"마지막 순간까지 눈을 뗄수없는 구성. 저건 영화야, 설마 하면서 보고 싶지만 가끔 나오던 뉴스 속 차별이 떠올라 씁쓸한...",10,0,2,2017-11-29 03:53:00,0
9383,exhibit5(exhi****),근래 최고의 스릴러 영화,10,0,2,2017-11-26 23:21:00,0
9384,happ****,한마디로 어썸입니다 ㅋㅋㅋ,10,0,2,2017-11-13 01:13:00,0
9385,비용비용(finw****),대박 소름.... 엄청나다,10,0,2,2017-10-18 22:08:00,0
9386,tree(from****),"앨리슨 윌리암스(로즈역) 이분은 연기가 아니고 실제로 싸이코 인거 같은 느낌이 들정도로 역겹네요..아무리 연기지만 이여자하고 절대로 결혼,연애는 못할거 같네요..앞으로 영화 출연 하지마세요",9,0,2,2017-09-03 09:20:00,0
9387,Eudes(khh8****),그냥 평범한 스릴러 영화,3,0,2,2017-08-21 21:49:00,0
9388,professional(trap****),평점 다신 안믿는다..,6,0,2,2017-08-06 20:05:00,0
9389,minj****,그냥 그냥 싸이코패스영화...,2,0,2,2017-07-26 15:19:00,관람객
9390,qawa****,여주 포함 여주가족들 흑인인신매매단임 결국 주인공이 다 죽임,8,0,2,2017-07-17 23:44:00,0
9391,최시우(choi****),이걸 왜 봤을까? 후회하는 영화,5,0,2,2017-07-16 23:09:00,0
9392,qkfk****,그냥그랬다반전이 있긴있다.,6,0,2,2017-07-13 16:41:00,관람객
9393,000000(mhyo****),재기발랄하다.그게 다다,5,0,2,2017-07-03 00:52:00,0
9394,카카(cds0****),그저 그럼 무섭거나 그러진 않음,5,0,2,2017-07-01 13:21:00,관람객
9395,최한결(gksr****),15세 맞나 싶을 정도로 막판 참상극..심심할 때 보면 나쁘지 않으나 조금 무서움하지만 최면 때문에 남주인공이 깊이 빠져들어 나오지 못하다가 막판에 극복한 건 비상식적인 것 같기도 하고 암튼 빠른 전개오짐.. 사랑하...,7,0,2,2017-06-26 14:47:00,0
9396,자비심(hans****),소문난 잔치였다....극찬할정도는 아닌데   싸게찍어서  많이벌어  그런가 딱7점이  적당하다  낫배드,7,0,2,2017-06-25 21:04:00,0
9397,정장에반바지(2366****),"떡밥은 많으나 풀어내는 구조가 어이가 없었고, 회수 안 된 것도 많다. B급은 B급이다",3,0,2,2017-06-24 10:15:00,관람객
9398,ekzmzmzm(rltm****),진짜노잼;;;; 돈아깝습니다.,3,0,2,2017-06-24 00:18:00,관람객
9399,crab****,반전빈전개반전ㅂ개반전새,9,0,2,2017-06-18 13:18:00,관람객
9400,첼카쿠(shju****),21세기 최악의 범죄를 가장 참신하게 다룬 영화,10,0,2,2017-06-18 12:59:00,0
9401,hide****,기억에 남는 장면은 주인공이 떠나려하던중 급하게 짐을 챙겨나왔지만 여자친구가 가방을 대신 챙겼으며 주인공이 위급한 상황에 처할때 여자친구에게 열쇠를 달라고 계속 외쳤지만 여자친구는 급하게 가방을 찾아보지만 결국엔 표...,10,0,2,2017-06-15 21:14:00,관람객
9402,아따마좋네(viva****),정신은 유지하면서 아프리칸 깜둥이의 몸이라니.. 으.. 뭔가 더럽고 배덕감 같은게 느껴지네..,10,0,2,2017-06-15 17:12:00,0
9403,밀루유떼(hifa****),와 정말 새로운 소재로 재밌게 잘 만들었습니다,10,0,2,2017-06-13 03:03:00,0
9404,권재원(cryg****),무슬내보욥ㅇㄹㅈㄴ모바노,3,0,2,2017-06-12 15:25:00,관람객
9405,다소니(mars****),킬링타임용 두번보진 않을 영화,6,0,2,2017-06-11 02:46:00,0
9406,정원직(pris****),아주 재밌어요 씹고뜯곺맛보고 즐기는영화,7,0,2,2017-06-10 12:46:00,관람객
9407,zeus****,참신한 스토리에 좋은 영화인 것 같다,8,0,2,2017-06-10 12:39:00,관람객
9408,rokm****,이런 영화가 박스오피스 1위를 해야하는 거 아닌가..,8,0,2,2017-06-09 16:57:00,0
9409,히히히(dl2g****),오랫만에 보는 신선한 소재,9,0,2,2017-06-09 00:06:00,관람객
9410,뷰쥬듀규슈(qwow****),재미는 있으나 기대이하,7,0,2,2017-06-08 02:32:00,관람객
9411,Zz(rhal****),먼가 이상하게 따분...,7,0,2,2017-06-08 00:41:00,관람객
9412,lyh1****,노잼노잼노대ㅁ너잼너우냄,3,0,2,2017-06-06 17:16:00,관람객
9413,부장님(kyck****),"기대하지마세요. 솔직히 그냥 그런 영화.재미도, 긴장감도 없음. 평점 높은것 이해 안 감.",3,0,2,2017-06-06 09:35:00,0
9414,어시미트릭(ljho****),"지루하고 황당하고, 흑인을 위한 흑인에 의한 흑인 영화...",5,0,2,2017-06-06 00:20:00,0
9415,Hi_A(jxis****),노잼 ㅡㅡ 내돈 ㅡㅡ 어디가서 스릴러라고 하지 마라,3,0,2,2017-06-05 22:50:00,관람객
9416,스컬리(kden****),여전히 존재하는 인종차별,5,0,2,2017-06-04 19:29:00,관람객
9417,shn0****,그럭저럭 볼만했어요오,4,0,2,2017-06-04 14:41:00,관람객
9418,귀염둥이(scho****),보다 자서 기억이 없읍니다.. 공포영화 보다 잠들기 드문데 ㅎㅎ,4,0,2,2017-06-04 10:04:00,관람객
9419,준(cott****),가족새끼들 죽일 때 너무 쉽게 죽여서 아쉬움 묶어놓고 화형시키던지 잔인하게 더 잔인하게 죽였어야 더 시원헀을텐데,9,0,2,2017-06-04 03:23:00,0
9420,Usan(gksq****),하도 주변에서 겟아웃 겟아웃 하길래 한번 봤는데 기대했던거 보다 별로인 그저 그런 영화였다.. 왜이렇게 인기를 타는지는 모르겠지만 영화관에서 돈주고 보기에는 아깝단 생각이 들었다.,7,0,2,2017-06-03 14:27:00,0
9421,안경훈(kyun****),기대에 못 미치는...,6,0,2,2017-06-03 13:58:00,관람객
9422,외롬(oero****),후반부가 너무 말이 안 됨.,5,0,2,2017-06-03 11:25:00,관람객
9423,DB aiden(jins****),재미있게 보긴 했지만 시시하다. 흥미로운 소재였는데 아쉽.,6,0,2,2017-06-01 13:29:00,관람객
9424,라온하제(eric****),라라랜드 이후 금년 최고의 수작,10,0,2,2017-05-31 10:11:00,0
9425,yyji****,모가 소름인지 모르셌는데.. 어디선가 보았던 스토리 같았는데..,6,0,2,2017-05-30 19:25:00,0
9426,인천시청(cloc****),충격까지는 아니고 어느정도 예상가능함 영화 너무 잔잔히 흘러간다,7,0,2,2017-05-30 19:05:00,0
9427,dont****,재미없어요 보다가잠들었네요,4,0,2,2017-05-30 19:01:00,관람객
9428,foranswer(alio****),좀 어설픈 점이 많았습니다.,6,0,2,2017-05-30 15:45:00,관람객
9429,오리(idle****),끝나고보니 크리스가 젤 무섭다,7,0,2,2017-05-29 21:02:00,0
9430,꽁알심장(luci****),"어려워요.어려워요,",6,0,2,2017-05-29 18:01:00,관람객
9431,kcy4****,"커피잔 휘젖는 것 만으로 최면에 빠져드는 설정이  다소 개연성 부족. 그러나, 나름 신선한 시도.",7,0,2,2017-05-29 17:55:00,0
9432,MJI(nhon****),"예고편을 너무잘 만들어서 그런지 ..소재는 좋았는데 결말이 너무 허무,,,",4,0,2,2017-05-29 13:09:00,관람객
9433,김시내(sina****),하이고깜ㅈ닥이야 겟아웃겟아웃,8,0,2,2017-05-29 07:12:00,관람객
9434,pwoo****,"신선도 99%라 광고하지만,,, 우리영화 최민식의 [올드보이]와 신하균의 [더 게임]이 확실히 겹쳐 보임...ㅠㅠ",5,0,2,2017-05-28 22:34:00,0
9435,CuteMaria(nons****),충격적인 재미..마지막 할머니 할아버지라고 하는것.. 까지도 충격,9,0,2,2017-05-28 19:58:00,0
9436,phil(navp****),상영후 1시간넘게 지루했음. 소재는 신선했으나 이. 아이디어를 인시디어스 감독이 풀었으면 훨씬핵잼이었을것이다. 이 신인 감독이 m나이트 샤말란이 되느냐 안되느냐는 다음 작품을 통해 판가름 날 것임. 소재는 참신했고 ...,5,0,2,2017-05-26 22:18:00,0
9437,sol(tkda****),졸 잼 더 이상의 말은 하지 않겠다 몰입감 쩜,10,0,2,2017-05-26 18:32:00,0
9438,Hills Beverly(pks0****),재미도 없고 무섭지도 않고 억지스러움,5,0,2,2017-05-26 16:29:00,관람객
9439,whit****,생각보다는 그닥.. 중간에 반전 눈치챔,7,0,2,2017-05-25 14:36:00,관람객
9440,meet****,난 영화 포스터 얼추 보고 저 의자에 앉아 옴작달싹 못하는 흙횽이 사무엘 잭슨인 줄 알았다...마치 올드보이처럼 감금되서 사무엘 잭슨 나이가 나와 탈출 할 줄 알았다. 근데 일찍 탈출하고 사무엘은 안나왔다. 다시 포...,7,0,2,2017-05-25 09:50:00,0
9441,ㅇㅇ(aile****),중반에서 영화가 끝났더라면 기립박수를 치고 영화관을 떠날 생각이었다. 너무 질질 끌었다.,6,0,2,2017-05-24 23:03:00,관람객
9442,장혜원(mint****),저같이 비위약하고 징그러운거 못보시는 분들은 보지마세요ㅠㅠ 보고 토했어요ㅠㅠ영화가 처음부터 소름돋고 무섭더라고요 원래 귀신나오는 공포영화 이런거 잘보는데 뭐라해야하나 정신적으로 미칠것같은 느낌... 보고나오면 좀 불...,2,0,2,2017-05-24 22:01:00,0
9443,이시봉씨(pris****),씨앗도 잘뿌리고 물 잘 줘서 새싹까지 났는데 꽃은 못피운 영화. 결말이 너무 아쉬움.,5,0,2,2017-05-24 15:45:00,0
9444,랭보(88hs****),백인보고 심장 쫄깃 쫄깃,9,0,2,2017-05-24 08:45:00,관람객
9445,김지혜(0_kj****),와..충격 그자체...,10,0,2,2017-05-24 08:39:00,0
9446,조현우(dota****),흑인ㅡㅡ안보고말지 ㅎㅎ,6,0,2,2017-05-23 20:47:00,관람객
9447,마에스투로(ting****),지림수 내가 본 공포영화중 최고,10,0,2,2017-05-23 15:23:00,0
9448,돼지엄마(kvvk****),이걸 졸작이라고 하는사람은 어리석은거같네요ㅋㅋㅋ 조금 아쉬운것들은 있겠지만 정말 잘 짜여진 영화라고 생각합니다 괜히 미국에서 평이 좋은게 아닙니다 ㅋㅋ,10,0,2,2017-05-23 15:10:00,0
9449,ㅇㅇㅇㅇㅇㅇㅇㅇ(haej****),마지막 경찰차 안에서 나 있는곳 어떻게 알았냐고 물어봤을때 친구가 처음부터 알고 있었다 대사친후 카메라로 친구 머리에 이식흉터 보여줬으면 ㄹㅇ 참 엔딩으로 ㅇㅈ했을텐데,8,0,2,2017-05-22 22:11:00,0
9450,나칸수(ns_c****),1시간 40분이 안 아까웠다. 다만 속 내용을 다른 글을 보며 이해하면 씁쓸하기도 한 영화. 사람 사는 곳엔 역시 분쟁과 차별은 없어질리가 없는듯.,9,0,2,2017-05-22 21:53:00,0
9451,ㅇ3ㅇ(sinc****),그냥그럼 인종차별은 안됨,6,0,2,2017-05-22 20:33:00,관람객
9452,장미 비파 레몬(rkau****),우리가 가볍게 쓰는 흑형이란 단어와  이영화가 나타내고자하는 미국 사회가 가지고 있는 흑인에 대한 편견과 같다는게 느껴지네요,7,0,2,2017-05-22 19:29:00,0
9453,유우(wsgr****),나중에 여친목조른후 경찰차왔을때 여친이 헬프미..하면서 순진한척 도움요청하길래 당연히 경찰입장에서 흑인이니까 범죄자로 치부되겠구나 생각들어서 씁쓸했음,9,0,2,2017-05-22 19:28:00,0
9454,최현호(bier****),남자주인공 일베개구리 페페닮았다 이기 0^ㅡ^0,10,0,2,2017-05-22 17:31:00,0
9455,목성균(mok2****),영화 처음부터 끝까지 소름돋는 영화 감독님 리스펙!!^^,10,0,2,2017-05-22 13:53:00,0
9456,김건희(sd12****),소파야 소파 소파라고 솜솜솜솜,8,0,2,2017-05-22 09:15:00,관람객
9457,머리까끄까(thdu****),진짜 내가봤던 스릴러중에 최고인듯 정말 심장두근거리면서봄 ...크리스가  마지막에 탈출할때는 진짜 소리없는환호성이나옴!ㅋㅋㅋ 진짜 정말 내생에 최고의 영화였음  특히나 플레쉬에  변하는그장면 개소름!!!! 다들한번씩...,10,0,2,2017-05-22 07:06:00,0
9458,이경희(6564****),오빠랑가서봤는데정말재미있어요.인종차별이약간나오는영화인데이영화조차인종차별이....왜흑인남자랑백인여자는키스를안하고입만맞추는지그리고알몸으로껴안는장면은없는지....아쉽습니다.긴장감대박...마지막으로울오빠가제일멋지다요♡♡,10,0,2,2017-05-22 03:32:00,0
9459,킴사랑(kiml****),진짜 신선하다 믿고보는 로튼토마토지수 미국판곡성 맞네요 꿀잼핵잼ㅜ 엄청 몰입해서 봄 감독천재다증말ㅋㅋ,10,0,2,2017-05-22 01:51:00,0
9460,야구팬(015b****),미국 형들은 생각하는게 참 유쾌하신거 같다.,7,0,2,2017-05-22 01:26:00,관람객
9461,묻지마삼(ksmr****),솔직히 솜은 너무 허술했다. 전채적으론 괜찮았음.,7,0,2,2017-05-22 00:49:00,0
9462,벌집(doch****),평점이 9점은 되야하는데 이유가 있었네. 노잼이 알바인듯,10,0,2,2017-05-22 00:25:00,0
9463,풀냄새(anne****),와우~~겟아웃무섭고  무섭다  우월주의,10,0,2,2017-05-21 23:16:00,0
9464,dong****,"색다른 공포영화, 흑인이나 커피잔을 볼때마다 생각이 많이 날거 같네요.",10,0,2,2017-05-21 22:51:00,0
9465,jos3****,끝까지 긴장의 끈을 놓지 못하게 감독이 곳곳에 깐 복선들이 좋았다,10,0,2,2017-05-21 22:48:00,0
9466,obgj****,보다가 자빠져 잤네요.,9,0,2,2017-05-21 22:39:00,관람객
9467,FFOM(peys****),신선하긴 한데 그닥 재미는없음,7,0,2,2017-05-21 19:37:00,관람객
9468,io04****,간만에 나온 명작 스랄러 영화~,9,0,2,2017-05-21 15:30:00,0
9469,이준혁(ulfe****),한번 보면 잊혀지지 않을 스릴러네요.,10,0,2,2017-05-21 14:17:00,0
9470,Koo(kang****),짬뽕에 면보다 홍합이 더 많이 들어간 느낌,6,0,2,2017-05-21 12:31:00,0
9471,유나(funk****),"트레일러 영상이 90%, 반전이 10%이었던 영화.후반부때는 좀 재미있었는데 앞단에서는 무서운게아니라 웃겨서 그냥 빵 터짐...디비디나오면 타임킬링으로 볼 수준인듯",5,0,2,2017-05-21 10:02:00,0
9472,우주의법칙맨(shar****),최고의 영화라고. 이상하게 여론몰이 되어 가는  중간급의 영화...,7,0,2,2017-05-21 08:54:00,0
9473,콜라(coba****),안무서워요~마지막이 아쉬운영화,7,0,2,2017-05-20 20:54:00,0
9474,가은(ga01****),와 진짜 개재밌음 다들 꼭보셈....,10,0,2,2017-05-20 19:38:00,0
9475,콩콩콩(wing****),재미있는 영화 입니다.. 반전도 좋은 영화 입니다...,10,0,2,2017-05-20 13:51:00,0
9476,호롤롤로(d843****),배우 연기며 이야기 소재며 장르까지 완벽했어요^^ 너무 재미있게 봤어요!,10,0,2,2017-05-20 13:48:00,0
9477,hkse****,와 신선하네요 긴장감 좋고 재밌습니다,10,0,2,2017-05-20 13:48:00,0
9478,지헤(dnjs****),기대보다 정말 재미있고 스릴있었어요~^^,10,0,2,2017-05-20 13:48:00,0
9479,최현규(jeno****),이런 심오한 영화 올만이네. 근데 감독이 김 좋아하는 듯...처음과 끝에 김이야~를 외치네.,7,0,2,2017-05-20 13:48:00,관람객
9480,gksr****,정말 스토리가 소름돋고 재밌어요 꼭한번 보세요!!!,10,0,2,2017-05-20 13:47:00,0
9481,조현지(whgu****),소름돋았고 소리때문에 더 무서움 스토리가 신선함,10,0,2,2017-05-20 13:46:00,0
9482,권서현(kwon****),소름끼치도록 재밌다..!,10,0,2,2017-05-20 13:21:00,0
9483,이승헌(kail****),와 그 눈먼남자가 주인공 처음만났을 때 친밀하게 대해주길래 경매 때 사서 구해줄 줄 알았는데 그딴게 아니었어,10,0,2,2017-05-20 13:21:00,0
9484,신미니짱(oppo****),귀신안나오는 무서운영화. 소리가 순간순간 크게파바박해서 진짜 깜짝놀람 영화보던사람들도 갑자기 크게 소리나서 놀라서 웅성웅성 욕했음.. ㅋㅋ,10,0,2,2017-05-20 13:19:00,0
9485,spar****,신선하긴 난 딱 보는순간 신하균 나오는 더게임 생각났구만 ㅡ.ㅡ 그래도 재밌게는 봤다. 제목이 내용 다 말해주네 ㅎㅎㅎ 나가있어~~~~,7,0,2,2017-05-20 10:54:00,0
9486,DarkNike(chun****),"내용전개의 색다름, 하지만 소재가 전형적인 주술이라 식상",8,0,2,2017-05-20 08:14:00,0
9487,김민종(k241****),기대가 크면 실망도 큰법...,8,0,2,2017-05-20 00:11:00,0
9488,ynle****,외국판 곡성이란 말이 딱인듯재밌었어요충격적이고,7,0,2,2017-05-19 23:53:00,관람객
9489,두고봐이길꺼야(rlad****),흑인감독이 만들어서인지 예측이 쉽고 숨겨놓은 속뜻의 깊이가 얕구나...,7,0,2,2017-05-19 23:29:00,0
9490,화염병(pman****),뻔한 소재. 뻔한 반전. 뻔한 결말. 너무 뻔해서 설마설마 했다.,6,0,2,2017-05-19 23:07:00,0
9491,망고개미(skwo****),미국영화에서 알수 없는 동양 B급영화 냄새가...,8,0,2,2017-05-19 22:03:00,0
9492,문정현(dkdl****),정말 실망이네요 댓글들 알바가남겼나봐요,5,0,2,2017-05-19 21:51:00,0
9493,kims****,아이디어는 신선했음. 기존의 정형화된 미국식 스릴러와는 조금 다른 느낌이지만 개인적인 느낌으론 예고편이 전부.. 이영화는 예고편을 정말 잘 만든 영화..개인적으로 솔직히 예고편의 기대만큼 완전 쫄깃하진 않았습니다,7,0,2,2017-05-19 20:41:00,0
9494,오레오(supa****),용두사미 / 기대치를 너무 높혀놨나보다. 아쉽다,6,0,2,2017-05-19 14:18:00,0
9495,etki****,킬링타임용으로는 볼만한 영화. 평소 무서운거 즐기고 기대한 사람이면 전혀 무섭진 않을거고 스토리는 기존에 없던 종류라서 나름 신선했다. 스릴러 장르로선 나름 괜찮지만 공포 장르로는 그닥이라는 느낌.,5,0,2,2017-05-19 11:57:00,0
9496,SnS영어(km03****),예고편을 안보고 봤다면 평점 8점은 줬을 것 같다. 제발 영화 보는 사람들 예고편 보지 말고 바로 가시기를,5,0,2,2017-05-19 11:00:00,0
9497,cool****,홈비디오용...그냥 그래요...,5,0,2,2017-05-19 07:51:00,0
9498,가나다(dfks****),끝이 허무하고 반전도 예상가능하고...너무 기대했나요? 크게 재밌진 않음. 못믿을 로튼토마토지수,7,0,2,2017-05-18 22:25:00,0
9499,순대(qkrt****),그럭저럭 볼만함 결말이 좀 아쉬운듯,5,0,2,2017-05-18 21:07:00,0
9500,kimmihyun(xxxk****),너무 기대를 했나...,7,0,2,2017-05-18 20:07:00,0
9501,로셰(csm1****),난 오히려 초반 주인공 흑인이 인종차별에 대해 너무 고개를 숙이고 들어가는 장면때문에 인종차별 피해의식때문에 백인들의 선의나 호의에 지나친 경계심을 가진게 아닐까라는 생각을 했는데... 내 입장에서는 뻔한 결말이었음...,6,0,2,2017-05-18 19:32:00,0
9502,류피(xx41****),인종차별애기에 스릴러집어넣은영화 좀아쉽다는생각이,8,0,2,2017-05-18 18:04:00,0
9503,강아지(autu****),개봉전에 엄청 기대해서 그다지...,6,0,2,2017-05-18 16:03:00,0
9504,풍운(k590****),흑백호러기대했다가 독특한 스릴러를 보게됨.스켈리톤 키가 생각나는 영화. 참신하다~,8,0,2,2017-05-18 12:29:00,0
9505,kjg0****,아주 칭차눼 ㅋㅋㅋㅋ대박작품,10,0,2,2017-05-18 07:53:00,0
9506,시엘찌(isto****),ㅋㅋ진짜 예고편 한몫했다 네이버상단에 광고때린것중에 젤 나았다,7,0,2,2017-05-18 03:08:00,0
9507,안형섭데뷔하자(diep****),"말그대로 신선함 99%, 너무 재미없어서가 아니라 허무하게 후회된다. 절정에 치닫기 전까지는 이 영화가 뭔 영화인가 싶기도 하고 엄청 기대하고 볼만한 영화는 아니다.",7,0,2,2017-05-17 20:21:00,0
9508,비상(youa****),평점에 속지마라.클레멘타인급 영화다.,5,1,3,2020-07-12 15:59:00,0
9509,라온라온(good****),아 진짜 영화 재미는있는데 평점 스포일러충들;;영화 잘 이해한걸 그렇게 티내고싶었나...평점 절대보지마십쇼 하아...,10,1,3,2020-03-03 01:52:00,0
9510,아칸(b122****),이런 레전드영화가있을까 싶을정도로 미친영화였죠,10,1,3,2020-02-18 17:25:00,0
9511,January(park****),내가 본 영화중에 수작으로 꼽을 수 있을 정도다. 특히 인류사회학과 인종차별에 관심이 많다면.,10,1,3,2019-12-31 21:14:00,0
9512,듀랑고(kore****),재밌게 봤는데.. 결말이 너무 허무함.. 곡성 보고 나온 느낌,1,1,3,2019-04-26 05:24:00,0
9513,파비엥(sfan****),요즘 미국에선 흑인 감독이 흑인 백인 명징한 절대선악 구도로 정신승리극 엉성하게 만들어도 극찬을 받고 상받는다는 걸 보여주는 영화. 어이가 없다. 로튼토마토 썩을대로 썩어서 미국인들은 더이랑 참조 안한다는 걸 입증해...,4,1,3,2018-09-11 20:04:00,0
9514,아이스르(ehdv****),"공포영화 찾다가 누가 인터넷에 이 영화 재밌데서 봤는데... 결말만 말하자면, 영화 괜히 봤다. 영화 좀 더럽다...",5,1,3,2018-02-16 17:56:00,0
9515,팬더달인(shan****),대애박!! 엄청난 상상력과 스토리몰입!,10,1,3,2017-10-28 01:51:00,관람객
9516,바비맘(qkql****),곡성이 훨 잼나는데 울 나라 영화가 짱,2,1,3,2017-07-21 21:59:00,0
9517,hdmi(solz****),중반까지 몰입도가 좋다. 참신한 표현. 구도나 편집과 조명도 훌륭. 그러나 조악한 이야기가 드러나면서 긴장감이 떨어진다. 맥락없이 파괴적으로 치닫는 결말도 흠. 전반적으로 만연한 흑인에 대한 미묘한 편견을 소재로 한...,5,1,3,2017-07-18 03:20:00,0
9518,ddzz****,도대체 어디가 소름인건지 알 수 없고 영화장르가 뚜렷하지 않은거같음,5,1,3,2017-06-04 17:00:00,관람객
9519,암소서리(pjh7****),스켈리톤 키2편이네.. 초중반 몰입감은상당했으나 관객들이 왜?를 깨달은 후론 ㅆ노잼 지나치게 거품평점이라서 1점줌 7점정도봅니다.,1,1,3,2017-05-31 02:17:00,0
9520,lucy****,우리나라 사람들 정작 훌륭한 영화에 평점 짜다는 게 여기서도 적용되네요 보스베이비는 8점후반대면서...,10,1,3,2017-05-28 00:09:00,0
9521,유폐(llkk****),솔직히 초반부부터 예측 가능한 스릴러인데 너무 평점이 높아서 놀랐음.. 6점이 적당.,6,1,3,2017-05-24 22:39:00,0
9522,박정은(pjem****),"배우의 연기는 좋았지만, 전체적인 스토리와 공포/스릴러 부분이 탄탄하게 이어지지 않은게 너무 안타까웠다.",5,1,3,2017-05-24 22:09:00,관람객
9523,개리(tnvd****),이때까지 본영화중 손에 꼽힐정도로 재미가없네요,5,1,3,2017-05-24 19:03:00,관람객
9524,쇼나(tjsk****),넘나 무서웠습니다 15 세 치고는 잔인해욧,5,1,3,2017-05-23 07:08:00,관람객
9525,kcle****,너무 기대하지마세요. 그닥 재미있지는 않네요,5,1,3,2017-05-22 23:29:00,0
9526,뮤직피플(japa****),"난 실은 그 아들 녀석이 겉만 그렇지, 좋은 녀석일 것이다는 착각 속에 봤다. 솔직히 마지막에 그 녀석이 구해주는 스토리로 나갈 줄 알았어 ㅋ 막판에 우쿨렐레(?)인가 암튼 그것도 무슨 힌트 주는 건지 알았고 ㅋ 착...",9,1,3,2017-05-22 20:16:00,0
