,nickname,text,score,like,dislike,time,watch_movie
1685,좋아할만한거(wsjo****),뭔가가 좀 약한듯...,8,0,0,2017-04-17 00:57:00,관람객
1686,마하진단(kkam****),차별을 극복하는 3명의 흑인여성 과학자들의 이야기.차별은 어떻게 시스템으로 완성되는지를 보여준다.실화인게 더 감동적인데.영화자체는 아주 잘 만들어진건아니다.주인공이 3명이라 이야기가 많ㄷ‥영화보단 드라마 정도의 길이...,9,0,0,2017-04-17 00:55:00,관람객
1687,하늘날기(dong****),기분 좋아지는 영화였어요,9,0,0,2017-04-17 00:20:00,관람객
1688,배디슨(club****),감동적이네요.  실제는 어떠했는지 몰라도 그당시에도 차별이 심했네요.  미국에서도 빨갱이론이 통하는 시기가 있었다는것이 믿기지 않고 아직도 존재할것 같다는 의심이 드네요.  세월이 흐르면 다 역사의 한페이지에 불과한...,10,0,0,2017-04-17 00:04:00,0
1689,박민지(bakm****),오랜만에 기분좋게 본 영화 편견을깨고 나가는 사람들이 너무 멋있다!,9,0,0,2017-04-16 23:46:00,0
1690,기묜지(edol****),처음으로 영화 후기 남겨요. 너무나 추천하고 싶어서^^재미와 감동을 동시에 안을 수 있는 좋은 영화입니다.많은 분들이 보셨으면 좋겠어요~나 자신을 더 사랑하고 발전시켜 줄 거예요,10,0,0,2017-04-16 22:55:00,0
1691,국가대표(alsw****),꿀잼....감동 화장실가는장면,10,0,0,2017-04-16 22:45:00,관람객
1692,멋쟁이(best****),평점이 말해준다...,10,0,0,2017-04-16 22:33:00,0
1693,We R Who We R(7pmr****),실화. 그런대로 괜찬음. 평점 7.0,10,0,0,2017-04-16 21:25:00,0
1694,붕붕(pomp****),"편견, 차별없는 사회를 꿈꾸며",10,0,0,2017-04-16 20:59:00,관람객
1695,자봉(wodu****),"웰메이드영화입니다!! 연기, 스토리 어느것 하나 빠질것없네요. 다만 아쉬운 점은 상영관독점때문에 예매하기가 어려웠습니다~ 개인적으로 상영관이 늘었으면 좋겠습니다!",10,0,0,2017-04-16 20:51:00,0
1696,시므온(ceci****),감동있게 잘봤습니다 추천!!,9,0,0,2017-04-16 20:32:00,관람객
1697,ljsp****,유쾌하고 통쾌하고 감동적인 영화 재밌었다,9,0,0,2017-04-16 20:22:00,관람객
1698,꽃마리(ocla****),뒤로 물러서지 않는 메리가 너무 멋있고 주인공 다 멋있는 영화였어요. 감동입니다.,10,0,0,2017-04-16 19:46:00,관람객
1699,노르웨잉여(coco****),"우주로 나가기위한 노력이 남자에게만 있음이 아님을, 사람의 꿈을 인종으로 나눌 수 있는게 아님을 느끼게 해준 영화",10,0,0,2017-04-16 19:23:00,관람객
1700,눈바다(ajak****),127분이 짧게 느껴지는 영화입니다.,10,0,0,2017-04-16 19:17:00,0
1701,데이브(eomh****),이 영화에서 두번 눈물이 흘렀다.두번씩이나 참 오랜만이다.,10,0,0,2017-04-16 18:54:00,0
1702,Caviezel(veng****),실화라서 더  인상 깊은 영화...,10,0,0,2017-04-16 18:28:00,0
1703,씨크릿(shho****),정말 감동적인 영화입니다...^^,10,0,0,2017-04-16 17:54:00,0
1704,지원(red_****),과제때문에 예매했으나 반드시 봐야할 영화다. 상영관 늘려서 많은 사람들이 꼭 이 영화를 봤으면 좋겠다.,10,0,0,2017-04-16 17:43:00,관람객
1705,예진(4746****),"배우들 연기,연출이 대박입니다",10,0,0,2017-04-16 17:22:00,0
1706,kisses(dhdh****),진짜 몇년만에 보는 감동적인 영화엿어요~세 여성분들 너무 멋잇엇어요~!!,10,0,0,2017-04-16 16:55:00,0
1707,쁘미(lady****),꼭 보세요. 정말~!!,10,0,0,2017-04-16 16:22:00,0
1708,dbsr****,10점을 안 줄 수가 없는 영화..  몇 안되는 인생영화 중 하나다,10,0,0,2017-04-16 16:14:00,0
1709,memory(smyi****),간만테 정말 좋은 영화를 본것 같습니다,10,0,0,2017-04-16 16:06:00,0
1710,권예지(kwon****),퍼렐의 센스있는 사운드 트랙과 매력있는 흑인 언니들,8,0,0,2017-04-16 16:00:00,관람객
1711,tianjianxin(xish****),재미 있으면서도 감동적이었습니다.,10,0,0,2017-04-16 15:28:00,관람객
1712,이다영(yuji****),주인공들의 멋있음이 최고인 영화,10,0,0,2017-04-16 15:10:00,관람객
1713,별빛바다(nant****),재미있고 감동적이였다. 무거운 소재를 유쾌하게 풀어냈다는 게 인상적이였다. 개인적으로는 미녀와 야수보다 재밌고 기억 속에 많이 남는 영화였다.,10,0,0,2017-04-16 14:42:00,0
1714,쫑블리(jung****),기승전결 다 맞고 이렇게 몰입도좋은영화는 정말 최고 흑인 인종차별도 그렇게 눈살찌푸릴정도로 나오지 않아서 같이간 아프리카 아메리칸 친구도 좋아함,10,0,0,2017-04-16 14:02:00,관람객
1715,Tor(juho****),재미있어요 재미있어요 재미있어요,10,0,0,2017-04-16 13:20:00,관람객
1716,0000(fofo****),진취적인 여성 주인공이 3명!  그저 유쾌한 내용일 줄 알았는데  많은 이야기를 담고있다,9,0,0,2017-04-16 13:14:00,0
1717,꿀(wken****),멋있었다. 여러모로 의미가 있는 영화였다,8,0,0,2017-04-16 13:04:00,0
1718,10391(anne****),최고의 영화입니다 꼭 보세요,10,0,0,2017-04-16 13:04:00,관람객
1719,슈(frie****),영화 너무 재밌고 감동적이었어요1960년 성차별과 이종차별 속에서 묵묵히 자신에게 맡겨진 일로써 그들과 다르지 않은 사람이라는 것을 입증해낸 당신들이 있어 세상이 바뀌었다는 걸 느꼈어요고맙습니다!,10,0,0,2017-04-16 12:29:00,관람객
1720,김양희(kier****),차별과 평등은 다르다는 것을 느끼게해 준 영화,10,0,0,2017-04-16 12:20:00,관람객
1721,캡틴(pado****),"편견이 없는, 차별이 없는 사회를 위한 영화입니다. 내가 무엇을 원하면 쟁취할 수 있는 길이 있다는 희망이 생기게 하는영화입니다.",10,0,0,2017-04-16 11:40:00,0
1722,asdascxz(ruda****),재밌어요오오오~~~,8,0,0,2017-04-16 11:37:00,관람객
1723,rkdw****,유쾌하고 짠...하고..서로 인종차별을 극복하는 과정을 보며...,10,0,0,2017-04-16 11:26:00,0
1724,최은서(euns****),너무재미있었어요. 이런 영화가 더 있음좋겠네요,10,0,0,2017-04-16 11:14:00,0
1725,mjma****,좀 진부하긴하지만 그럼에도 불구하고 의식을 가져야 함을..!,8,0,0,2017-04-16 10:32:00,관람객
1726,박수란(worl****),내가 첨으로 주는 10점대 영화 그들 삶자체가 나에겐 판타지로 느껴졌는데 저게 실화라니 멋지다 흑인여성 가장 차별받는 위치에서 한 사람의 능력과 끈기로 인정받은 그들 이런 사람들이 인정받고 대우받는 나라가 되길,10,0,0,2017-04-16 10:16:00,0
1727,김승민(gksf****),한사람을 주제로 적지않을걸 내포했네요.,7,0,0,2017-04-16 10:08:00,관람객
1728,overandover(girl****),영화관 매너좀 지키자. cgv서면에서 혼영하는 남자분 바지주머니에 스마트폰 넣어놓고 앞에 좌석에 발올리면서 영화보시던데 3~4번 계속 폰떨구고 짜증나 죽는줄 알았다. 발올리고 볼거면 두좌석 예매하고 올리든가ㅡㅡ,9,0,0,2017-04-16 08:44:00,0
1729,시나브로(mila****),"수학의 역사, 수학과 여성, 흑인과 수학자, 흑인여성을소재로 다루면서 영화가 주는 재미도 살리고중요한 메세지까지 확실하게 전달해준 멋진 영화~!",10,0,0,2017-04-16 07:52:00,관람객
1730,샤인(zul1****),상영관이랑 회차 좀 늘려주세요,10,0,0,2017-04-16 03:51:00,0
1731,wpgu****,정말재밌게봤어요 시리즈물 잘안보는데 분노의질주 시리즈물 역주행 해야겠어요 ㅠㅠ,10,0,0,2017-04-16 02:57:00,관람객
1732,YesB(bora****),오랜만에 기분좋은 영화를 본것같습니다.  뭉클ㅠㅠ,10,0,0,2017-04-16 02:33:00,관람객
1733,manu****,다시한번 볼수있다면 보고싶은영화,10,0,0,2017-04-16 02:12:00,관람객
1734,poiy****,인종차별을 실력으로 극복하다니 대단합니다. 최초가 된다는것이 얼마나 멋진일인지  보여주는 영화입니다.,10,0,0,2017-04-16 00:07:00,관람객
1735,천사42(imod****),어디 이뿐이겠느냐 이들처럼 역사를 만들어간 차별받은 이들을 위하여,9,0,0,2017-04-15 23:30:00,관람객
1736,smsq****,실화라서 그런지 더 진한 감동이 있네요.,10,0,0,2017-04-15 23:26:00,관람객
1737,free****,나도 모르게 감정이입되네요.. 정말 잘봤습니다!,10,0,0,2017-04-15 23:20:00,0
1738,풍씨(iyag****),인종차별이란 무거운 소재를 유쾌하고 즐겁고 통쾌하게 풀어낸 영화입니다. 누구든지 재밌게 볼 수 있을 것 같아요 ㅎㅎ,9,0,0,2017-04-15 23:13:00,관람객
1739,정규현(khju****),올해 본 영화중 최고~^^ 완벽했던 영화,10,0,0,2017-04-15 23:13:00,관람객
1740,moa8****,너무너무 좋은 영화. 문과 여자인 나에게도 공대 남자인 친구에게도 둘다에게 감동을 주었던 행복한 영화였어요!! 강추,10,0,0,2017-04-15 23:12:00,관람객
1741,설레임(aras****),수학공식에 머리가 조금 아팠지만 보는내내 분하기고 하고 억울하기도 하고 시원하게 한방 먹일때는 통쾌하기도 했어요.평소에 아무 생각없이 쓰는 '스킨색' 또한 인종차별적 단어라고 하네요ㅠㅠ앞으로 조심해야겠...,10,0,0,2017-04-15 23:10:00,0
1742,윤퍼지(yoon****),모든 벽은 거기에 있다 허물어지기 위하여,8,0,0,2017-04-15 22:58:00,관람객
1743,쿠키쿠카(a3fo****),굿굿 정말재밌습니다!!,10,0,0,2017-04-15 22:33:00,관람객
1744,잼잼짱(mous****),흑인에 대한  시대적상황과 수학적이야기 . 역사이야기가 인상깊었딘,10,0,0,2017-04-15 22:08:00,관람객
1745,요이땅(mist****),스펙타클하거나 반전이 있는 그런 영화는 아니지만 재밌어영,10,0,0,2017-04-15 21:53:00,관람객
1746,jsk0****,"여자로써, 흑인으로써 높은 차별의 벽을 타파해나가는 과정이 실화를 바탕으로 그려져 감동으로 다가오네요.... 기대가 너무 컸던 것이 옥의 티.",8,0,0,2017-04-15 21:31:00,관람객
1747,gamj****,간만에 영화다운 영화를 본 느낌..재미있게 잘봤어요,10,0,0,2017-04-15 21:24:00,관람객
1748,twee****,감동이 있는 영화예요 추천합니다,7,0,0,2017-04-15 20:43:00,관람객
1749,mery****,긍정적인 메시지를 주는 착한 영화. 강추합니다.,10,0,0,2017-04-15 20:32:00,관람객
1750,짠둥(zand****),음   재미있다  꼭 보고싶어서 개봉한 후2일뒤 본 영화,10,0,0,2017-04-15 20:00:00,0
1751,jeni****,재밌어요 아이들이 좋아해요,10,0,0,2017-04-15 19:31:00,관람객
1752,jungaa(jung****),you can be the first,10,0,0,2017-04-15 18:29:00,관람객
1753,로시츠키(rosi****),역시 사람은 능력이 있어야해,9,0,0,2017-04-15 17:55:00,관람객
1754,천상연(subi****),런닝타임이길지만지루하지않고 너무 재밌었어요,9,0,0,2017-04-15 17:51:00,관람객
1755,infinity(as99****),그냥 좀 재밌네요 약기운에 좀 졸았지만,7,0,0,2017-04-15 17:51:00,관람객
1756,EdwardCK(chkh****),"수학을 해야만하는 이유, 수학을 할 필요가 없는 이유를 보여주는 아주 재미 있는 영화! 포트란은 덤으로 배워야지 알입니다. ㅎ재미 있습니다. ^!^",9,0,0,2017-04-15 16:47:00,관람객
1757,a109****,실화바탕 영화치곤 재미있었다. 아마 여성부나 여자들이 엄청 좋아할 영화.,8,0,0,2017-04-15 15:56:00,0
1758,우주(remi****),보기좋아요 감동독이야,8,0,0,2017-04-15 15:41:00,관람객
1759,chao****,조금 더 유머가 있었으면 하는 ..하지만 내용도 연기도 만점이다.음악도 굿,9,0,0,2017-04-15 15:30:00,관람객
1760,파파(poda****),좋았어요 비록 거의 마지막이지만 못보신 분들은 추천이에요,10,0,0,2017-04-15 15:29:00,관람객
1761,cook(znzl****),평론가 평점은  어떤 기준으로 나오는지  궁금하네요진심 추천하고 싶은 영화입니다감동 흠뻑  느꼈습니다~,10,0,0,2017-04-15 14:39:00,0
1762,트라이플(rury****),엄청 재밌는데 다른사람이 이걸 안봤다는게 막막 아쉽네요ㅠㅠ기능직근무하는 여성이면 꼭 보세요!지금봐도 공감되면서 꿀잼입니다!,10,0,0,2017-04-15 13:38:00,관람객
1763,마인부우(coor****),내용 좋네요! 평소에 생각지 못했던 것들을 생각해보게 되었습니다~,9,0,0,2017-04-15 12:28:00,관람객
1764,유햄(seam****),"첫 장면부터 눈물이 났다. 화가 나서, 귀여워서, 사랑스러워서, 안쓰러워서 자랑스러워서 눈물이 났다.영화 보는 내내",9,0,0,2017-04-15 11:50:00,0
1765,yski****,너무 감동 받아서 눈물 찔끔...잼나요~^^♥,10,0,0,2017-04-15 11:11:00,관람객
1766,나락(usp7****),2시간이 넘는 런닝타임이 순식간에 지나갔다. 감동 재미 이런 말보다 그냥 영화자체가 너무 밝고 희망적인 메세지를 주면서 힘든 시간들을 보내는 사람들에게 버틸수 있는 원동력이 되주는 그런 영화다.,9,0,0,2017-04-15 11:10:00,0
1767,Weronika(wero****),이런영화 넘좋다 기대하고 봤는데도 기대 이상??,10,0,0,2017-04-15 10:33:00,0
1768,달콤쌉싸름(xnxl****),"시대의 어두운 부분을 가볍지 않게 그러나 경쾌하게 담아내면서, 영리하게 이야기를 풀어나가는 힘. 배우들의 캐릭터와 연기가 부드러웠고. 그들이 이뤄낸 쉽지 않았던 그 길을 지금에서 편하게 즐기는게 죄송스러울정도. 여전...",8,0,0,2017-04-15 09:18:00,0
1769,똥이(somi****),최고의 영화!!!! 또보고픔,10,0,0,2017-04-15 08:46:00,관람객
1770,4845****,인종차별을 겪던 시절을 보니 마음 아팠습니다. 캐서릿 멋있어요~~~,9,0,0,2017-04-15 07:25:00,관람객
1771,꼬꼬(coco****),좋은 영화네요 오랜만에 감동,10,0,0,2017-04-15 02:09:00,0
1772,iTeo(iteo****),감동과 재미 둘 다 있어요!,9,0,0,2017-04-15 01:41:00,관람객
1773,크리젠터(cres****),웃음짓게 만드는 리얼 스토리. 아름다운 삶과 도전.,10,0,0,2017-04-15 01:32:00,관람객
1774,상냥한서피디(seoi****),강추합니다!! 꼭 봐야할 영화!!!,8,0,0,2017-04-14 22:50:00,관람객
1775,HJ(hard****),지금은 당연하지만 그당시에는 할수없었던일들이였죠그당시에 편견과 억압에서 최선을 다 한 삶을 산 그녀들에게  박수를보냅니다 그리고 아카데미상에서도 상을 못받은것도 인종차별아닐까 생각해봅니다.영화에서 그려진 백인들의 모...,10,0,0,2017-04-14 22:29:00,0
1776,김긍정(hk50****),이거 실제로 영화 본 사람들만 평점 등록가능하게 바뀌었으면 좋겠다. 기대 안하고 봤는데 진짜 감동적이고 재미있고 유쾌한영화였다. 다시 보라고 하면 또 보고싶고 다운받아서 소장도 하고 싶다.  가족이서도 연인이서도 볼...,10,0,0,2017-04-14 19:57:00,0
1777,상어(kang****),인종차별에 대해 다시한번 생각해볼 수 있는 기회가 됐습니다. 딱히 임팩트가 있는 부분은 없었지만 좋은 영화입니다.,8,0,0,2017-04-14 19:28:00,관람객
1778,ektu****,인종차별 성차별을 무겁지도 가볍지도 않게 풀어가는 감독의 연출이 돋보이는 영화. 그런데 말입니다. 상영관 왜이렇게 빨리 내려가는건 왜때문이죠?,8,0,0,2017-04-14 19:14:00,관람객
1779,하늘처럼(skyb****),최고의 영화였어요 ㅠㅠ,10,0,0,2017-04-14 18:42:00,0
1780,무이무이(sisk****),나사가 옛날엔 이랬구나.. 영화가 웃음 눈물 다 잡네,10,0,0,2017-04-14 16:56:00,0
1781,uri9****,정말 왜때문에 이 영화의 상영관 찾기가 이리 힘들어야 하는지 모르겠다최근본 어떤영화보다 최고인 인생영화스토리도 좋은데 심지어 영화 음악도 센스 돋고 너무 귀에착착 감긴다실화에 바탕을 둔 세련된 약자의 성공스토리 또보...,10,0,0,2017-04-14 16:17:00,관람객
1782,이집트고양이(tmfd****),볼만했음 그러나 미국뽕에 취하지는 말자,8,0,0,2017-04-14 16:02:00,0
1783,melo****,"너무 잘 봤어요!!! 자신의 꿈을위해, 최초의 중요성을 실현하는 그녀들에게 찬사를!!",10,0,0,2017-04-14 15:47:00,0
1784,게임용(m_a_****),어떻게 10점을 안줄수가있나요,10,0,0,2017-04-14 15:39:00,0
1785,앙헬(anje****),정말 소름돋도록 잘만든 영화다...이런 영화를 영화관에서 보지 못한게 후회스럽다.,10,0,0,2017-04-14 15:22:00,0
1786,랄랄루(lisa****),최고의 영화입니다. 다음은 동양인 여성 영화를 보고 싶네요.,10,0,0,2017-04-14 13:59:00,관람객
1787,AB 몽키(nexo****),장면 장면 놓치지 아까운 영화세상과 싸우는 여인들 멋지네요,10,0,0,2017-04-14 13:24:00,0
1788,gys6****,오랜만에 보는 최고의 영화!! 영화보는내내 너무 재밌고 감동이었어요ㅠㅠㅠㅠ,10,0,0,2017-04-14 13:20:00,0
1789,Aeco32(dydd****),최고의 영화. 상영관이 많이 없는게 안타까울 정도.... 히든피겨스 꼭보세요 두번보세요. 차별 없는 세상 만세,10,0,0,2017-04-14 11:26:00,0
1790,sail****,좋은 영화엔 좋은 음악!,8,0,0,2017-04-14 09:32:00,관람객
1791,어쮸맘(seri****),"""나사 사람들은 같은 색 오줌을 싼다."" (유색인종 화장실 팻말 해체 후 해리슨의 대사)""나의 가치를 올려야지"" (IBM컴퓨터 도입 때 도로시의 대사)계속해서 기억에 남네요. 차별과 편견...",10,0,0,2017-04-14 09:17:00,0
1792,김민석(pres****),올바르게 행동했다면 당당하라_ 영화 내내 이어지는 작은 감동들로 영화에서 헤어나오지 못했습니다.,10,0,0,2017-04-14 09:03:00,관람객
1793,capt****,최고의영화 2시간내내 지루할틈이 없음,10,0,0,2017-04-14 07:38:00,관람객
1794,auriel(stru****),"베댓중 하나는 영화를 보지않았다. 단호박 먹이는 언니들이 아님.. 그 더럽고 비열한 차별을 보여주는 영화임. 헐리우드답게 지나치게 눈물짜내려는 노력은 없지만, 어느순간 당신은 휴지를 뜯고있을것.",9,0,0,2017-04-14 01:55:00,0
1795,이리(sa2d****),인생영화다. 보는내내 소름,10,0,0,2017-04-14 00:12:00,0
1796,sandara(hapt****),완전 추천해요 별 기대없이봤는데 너무 유쾌하고 감동적인 영화였습니다!,10,0,0,2017-04-13 23:31:00,관람객
1797,하늘이(thda****),감동 그 자체.. 차별을 이겨낸 사람들의 이야기 멋지게 잘 봤습니다,10,0,0,2017-04-13 23:17:00,관람객
1798,Seok(yjs5****),brilliant!,9,0,0,2017-04-13 23:11:00,0
1799,바람개비(coll****),"김웅용씨가 나사 가서 했던게 바로 저거네요. 교육을 받았어야 했는데, 가서 혹사만 당하고 왔네요..",8,0,0,2017-04-13 23:06:00,0
1800,날나리(lu4e****),'이제 이곳에서 우리는 같은색 오줌을 싼다' ㅋㅋㅋ지금 여자로 직장생활에 한계에 있다고 생각 한다면 위안과 힘이 됩니다. 엄청 울고 웃고 했네요,9,0,0,2017-04-13 22:57:00,0
1801,make****,감동적이에요. 비현실적인데 nice해요. 추천합니다.^^,10,0,0,2017-04-13 22:49:00,관람객
1802,JIWON(awe_****),방금 보고왔습니다. 올해들어 본 영화 중에 최고의 영화라고 생각합니다.,10,0,0,2017-04-13 22:43:00,0
1803,도레미(077y****),많은 생각을 가지게 만드는 영화..상영하는곳이 별로없어서 겨우봤네요,10,0,0,2017-04-13 22:28:00,0
1804,새우버거(jhd0****),진짜 마지막에 실제 인물분들 사진 나오는데 눈물 고였어요 너무 멋있고  존경스럽고 모든 사람들이 봤으면 좋겠어요,10,0,0,2017-04-13 22:28:00,0
1805,jary****,오랜만에 재밌게봤어요,10,0,0,2017-04-13 22:21:00,관람객
1806,장유진(jyj_****),감동과 재미 모두 굿! 배우들의 연기력도 탁월했다,9,0,0,2017-04-13 21:54:00,0
1807,꿈꾸는쫑(hj2d****),배우 연기 스토리 음악 모든 게 좋았어요정말 기분 좋은 감동을 느낄 수 있습니다,10,0,0,2017-04-13 21:05:00,0
1808,장구닝(hjja****),오랫만에 영화다운 영호 봤어요.,10,0,0,2017-04-13 20:36:00,0
1809,ㅎㅎ(aou8****),이렇게 집중하면서 본 영화는 정말 오랜만이다 보는 내내 영화속으로 빨려들어간 것 같았다 흑인 여성의 인권을 드높인 그들의 노력이 정말 소름돋게 멋있었다.,10,0,0,2017-04-13 19:49:00,관람객
1810,펄잼(jws2****),액션 없는 액션 영화. 어느샌가 울리는 나의 가슴,9,0,0,2017-04-13 19:28:00,0
1811,soon****,정말 완성도 높은 영화를 본것같다. 이런 재밌는 영화를 많은 사람들이 봤으면.. 강추,10,0,0,2017-04-13 19:26:00,0
1812,wannabejessica(jess****),유리천장을뚫기위해지금도애쓰고있는여성들에게힘이되는영화,10,0,0,2017-04-13 16:21:00,관람객
1813,꿀꿀돼지(seon****),넘나재미있었던것 감동을 느낌,10,0,0,2017-04-13 15:31:00,관람객
1814,you(y0us****),"재밌어요, 무거운소재 유쾌한 스토리,",9,0,0,2017-04-13 14:29:00,0
1815,정은(jeun****),보는내내 공감과 알수없는 희열 슬픔과 웃음 그속에 찾아가는 자아,10,0,0,2017-04-13 14:04:00,0
1816,데이지(dais****),"시대, 인종, 성별  차별은 어제나 존재하지만 언제나 용기있는 자들이 있어 미래로 가는 문이 희망쪽으로 조금씩 상향되었던 것은 아닌지요. 그 각도가 너무 미미해서 잘 느껴지지는 않을지라도^^",8,0,0,2017-04-13 13:32:00,관람객
1817,anna****,소변색조차 다른건 아니죠..모두가 봤으면해요!!최근 모항공사 오버부킹 사건은 참 씁쓸했죠 ㅜㅜ,10,0,0,2017-04-13 13:10:00,0
1818,cksd****,온갖 차별과 어려움을 악착같이 참고 이겨내며 결국 자신의 분야에서 최고로써 인정받고 현대 우주과학 발전의 토대를 마련해주신 3분에게 깊은 존경심을 표합니다!!,10,0,0,2017-04-13 12:32:00,0
1819,바티스(mbks****),저번에 폰으로 작성을 했는데.. 요 근래 들어서 제일 괜찮은 영화라서 추천합니다!!,10,0,0,2017-04-13 11:53:00,관람객
1820,김헌식(rjqh****),다소 뻔하지만 충분히 감동적이다.,8,0,0,2017-04-13 10:12:00,관람객
1821,HappyVirus(hyun****),처음 부터 끝까지 재미난 영화 영화 끝난후에도 한참 생각나는 영화 입니다,10,0,0,2017-04-13 10:08:00,0
1822,ludo****,중간중간 불필요한 부분 없이 잘 짜여진 영화,10,0,0,2017-04-13 09:10:00,0
1823,라라라(iapp****),영화다운 통쾌함이 돋보이는 실화 기반 영화,10,0,0,2017-04-13 07:31:00,0
1824,메모뤼이이(apri****),상영관과 시간대가 왜이렇게 작아요?? 이런 훌륭하고 봐야만 할 영화를!!!!,10,0,0,2017-04-13 05:58:00,0
1825,콜라원샷ㅋ(erw1****),올해 본 최고의 영화였네요,10,0,0,2017-04-13 05:18:00,0
1826,쏘지마님(sson****),"유리천장? 이들이 뚫은건 콘크리트 천장이다... 사회의 편견에 능력으로 맞선 주인공들 정말 대단하단 생각이들고, 영화를 떠나서 전율이 느껴졌다// 밑에 분 8.5점 맞춰드림",9,0,0,2017-04-13 03:04:00,0
1827,Iridescent(skyl****),재미있게 잘봤습니다^^ 8.5점이 없군요ㅎ,8,0,0,2017-04-13 02:11:00,관람객
1828,트윈쿨러(samm****),올해 본 영화들 중 손꼽을 정도로 좋았습니다. 아이들에게 바로 보여주고 싶은 영화입니다. 추천합니다!,10,0,0,2017-04-13 00:57:00,0
1829,김지은(kimj****),정말 완벽한 영화. 모두가 꼭 봤으면하는 그런영화,10,0,0,2017-04-13 00:32:00,0
1830,rnjs****,꿈을 따르는 자에겐 불가능이란 없다는 진리를 다시 한번 일깨워준 영화. 천부적인 재능도 한 몫 하지만 결국 이 모든 것들은 그들에게 자신과 꿈을 향한 확신이 있었기에 가능하지 않았을까. 특히 법정에서의 대사는 현실에...,10,0,0,2017-04-13 00:25:00,0
1831,펠리시티(knif****),볼 만은 했는데 그렇게 재밌진않았음. 예고편이 다랄까.,7,0,0,2017-04-13 00:09:00,0
1832,매생이(ayok****),잘 봤습니다. 상영관이 너무 적어 아쉽습니다.,10,0,0,2017-04-13 00:06:00,관람객
1833,니와(tepp****),실화에 바탕을 두어서 그런지 감동적이었고 그때까지 미국이란 나라가 인종차별국가인지 몰랐다.,9,0,0,2017-04-12 23:00:00,관람객
1834,오호라(ohho****),주인공들 연기도 좋고 내용이 통쾌하네요!,8,0,0,2017-04-12 20:26:00,관람객
1835,free****,바로 이런게 영화지 흐흐,10,0,0,2017-04-12 20:07:00,0
1836,하이머니(data****),평점봐라... 그냥 묻힐만한 영화는 아니다. 매우 감명깊게 봤음.,9,0,0,2017-04-12 19:33:00,0
1837,정석환(jjjs****),여성인권과 흑인 인종차별에 관하여 큰 깨달음을 주었습니다.,10,0,0,2017-04-12 19:27:00,관람객
1838,XIAYUM(tnse****),이게 바로 영화다..!,10,0,0,2017-04-12 19:08:00,0
1839,jgon****,재미있었지만.... 쪼끔 지루한 부분도 있었어요. 하지만 감동도 많았어요,8,0,0,2017-04-12 17:25:00,관람객
1840,청풍(asdf****),꼭한번 봐야할 영화! 달착륙음모론자들은 더더욱 봐야할 영화,10,0,0,2017-04-12 11:21:00,관람객
1841,자두(enqk****),잼있음 흑인분들보다 그시대에 미국이 로켓을 쏘아올리는 시대환경이 너무 경이로움,10,0,0,2017-04-12 11:02:00,관람객
1842,한우(zpso****),명작. 정말 재밌게 봤습니다. 비에 맞은 그녀모습이 생생하네요.,8,0,0,2017-04-12 11:02:00,0
1843,띠띠(eunn****),한번 더 보고싶어요 히히,10,0,0,2017-04-12 09:35:00,관람객
1844,꽃사슴(ch20****),캐네디 재임시절 여성 특히 흑인여성에 대한 차별과 편견 속에서도 불굴의 실력으로 보답하는 주인공들에게 완전 반함,8,0,0,2017-04-12 07:17:00,관람객
1845,호수(hrns****),the work is annoying but i can't be captivated by her.,8,0,0,2017-04-12 00:34:00,0
1846,우연히도 말이지(hehu****),"성별, 인종으로 벌이는 차별이야말로 아무짝에도 쓸 데 없지요.",10,0,0,2017-04-11 23:15:00,0
1847,푸른살림 박미정(jude****),오늘 최고의 영화를 보았다. 멋진 그녀들에게서 여성으로서의 자존감을 배웠다.,10,0,0,2017-04-11 22:31:00,0
1848,월야밀회(kunh****),정말 많이 반성하게 만드는 영화네요 얼마나 불평만 하고 살았는지 반성하게 됩니다,10,0,0,2017-04-11 22:15:00,0
1849,Billy(vaga****),추천함. 요즘 한국사회에 잘 먹힐만한 이야기.,8,0,0,2017-04-11 22:02:00,0
1850,김지율(gohe****),뭔가 해야겠다.나도 뭔가 할수있다!! 굉장한 동기부여를 주는 영화,9,0,0,2017-04-11 21:21:00,관람객
1851,Yololo(dayb****),나름 재밌었고 무엇보다 60년대 미국에서 실제 있었던 인종차별을 보면서 지금의 세태와 비교할 수 있어서 좋았음.,9,0,0,2017-04-11 21:07:00,0
1852,st(rlas****),실제내용이라 더욱 감동적이였으며배우들의연기가 정말 훌륭했음!!!너무감동적이며 재미있었던 최고의영화!,10,0,0,2017-04-11 20:12:00,관람객
1853,HR(phra****),무거운 내용을 부담스럽지 않게 가볍게 터치하면서도 핵심을 비켜가지 않는 연출력이 맘에 들어요.,8,0,0,2017-04-11 19:58:00,0
1854,yok3****,두딸들과 함께 다시보고픈 영화입니다강추!!!,10,0,0,2017-04-11 19:39:00,관람객
1855,ssue****,"모두가 동등하게 대우받는 게 왜 그렇게 어려운 일인지.. 그 시대에 유색인종 여자로서, 오로지 실력으로 인정받은 그녀들에게 갈채를~~",9,0,0,2017-04-11 16:48:00,관람객
