,nickname,text,score,like,dislike,time,watch_movie
3311,키스미(loos****),기대 않고 봤는데  너무 재밌고 감동이네요많은 생각을 하게 해주는 영화입니다꼭 보시길,10,1,0,2019-01-10 03:49:00,0
3312,영문도 모르는 사람(herp****),너무좋은영화입니다강추,10,1,0,2019-01-10 03:46:00,0
3313,Black Chair(bigm****),"""드라이빙 미스 데이지"" 상남자 버전.",8,1,0,2019-01-10 03:35:00,0
3314,chor****,"스토리도 가슴 따뜻해지고 계속되는 소소한 유머, 훌륭한 피아노 연주와 배경음악 모두 좋았어요~~꼭 보세요",10,1,0,2019-01-10 02:23:00,0
3315,UCS(uc85****),인생 영화 리스트에 추가했어요,10,1,0,2019-01-10 01:43:00,0
3316,이민영(44xc****),정말 말이 필요없는 명작,10,1,0,2019-01-10 01:43:00,0
3317,짱구지수(joo2****),피아노연주를 들을수있는 호강,8,1,0,2019-01-10 01:43:00,관람객
3318,아시카(cher****),좋은영화! 감정의흐름이 잘나타나잇는,10,1,0,2019-01-10 01:39:00,0
3319,봄날의밀크티(dhsa****),꼭 보세요! 음악 스토리 편집 영상 배우들의 기막힌 연기 등 뭐 하나빠지지않는 영화예요보헤미안 랩소디처럼 관람후에 유투브에서 관련자료 막 찾아보게 되는 영화!,10,1,0,2019-01-10 01:04:00,0
3320,향(lill****),시사회로 보았는데 정말 대박입니다.  흑인차별에 관심 많으신 분들은 꼭 보세요. 음악듣는 쏠쏠한 재미도 있고 내용도완성도가 상당히 높으며 무엇보다도 실화를 바탕으로 한거라 더욱 감동입니다. 개대박!! 꼭 봐요!,10,1,0,2019-01-10 01:00:00,0
3321,어흥(wisd****),서로 다른 두 사람이 마음을 열고 서로를 알아가는 과정이 멋졌어요.  또 보고 싶어요.,10,1,0,2019-01-10 00:57:00,0
3322,최현숙(unad****),주제는 무겁지만 너무 어둡고 진지하지만은 않다는게 매력인듯,8,1,0,2019-01-10 00:38:00,관람객
3323,수행자(yugi****),보면 후회는 절대 안합니다,10,1,0,2019-01-10 00:28:00,0
3324,Chris(yocr****),최고! 차별을 위트로 풀어낸 멋진영화,10,1,0,2019-01-10 00:19:00,0
3325,이제시작(new9****),이런거 처음 남겨봅니다정말 추천할만 하네요 역시 헐리웃,10,1,0,2019-01-09 23:18:00,0
3326,tnwl****,"여지껏 흔히봤던 스토리지만 이토록 자연스럽게 녹여낸 영화가 있을까.. 신파스러움보다 자연스러움에 가깝고, 돈 셜리의 빗속의 절규는 여러모임에서 내 스스로 그동안 느꼈던 불안함을 한 번에 표현해 주는 것 같았다 블라인...",10,1,0,2019-01-09 23:14:00,0
3327,artanees(pric****),20시40분 꺼 봤는데 이런 좋은 영화를 상영관좀 늘려라ㅡㅡ 작품성 재미 동시에 잡았네 진짜 간만에 돈아깝다는 생각안들고 개운하게 극장에서 나왔음  여운이남는다ㅠ,10,1,0,2019-01-09 22:56:00,0
3328,하늘아래(leep****),최근들어 정말  보기드문 영화다운 영화를 봤다. 그린 북..,10,1,0,2019-01-09 22:42:00,0
3329,googie(leee****),"시대적인 부분, 현대에도 남아있는 편견에 대한 부분말고도ㅡ지친 삶을 보내고있을지도 모르는 나에게 무엇을 인내하고 나는 어떤 용기를 내어야할까 하고 생각하게 해주는 삶의 지침서같은 영화네요.",10,1,0,2019-01-09 22:30:00,0
3330,지뚜뚜(zldi****),"너무재밌어요ㅠㅠㅠ이런게스크린독점해야되는데,,,, 정말 자신에 ㄷㅐ해서 돌아보게 되는 영화입니다",10,1,0,2019-01-09 22:30:00,0
3331,tjrd****,시종일관 미소를 짓게 만드는 담백한 유머와 생생하고 사랑스러운 캐릭터들의 향연,10,1,0,2019-01-09 21:25:00,0
3332,분홍하늘(hjy2****),훈훈하고 감동적인 멋진 영화,10,1,0,2019-01-09 20:32:00,0
3333,msfa****,60대 어머니도 만족해하셨어요.,10,1,0,2019-01-09 20:22:00,관람객
3334,서짱(silv****),"인종차별적 장면이 나올때마다 속상하고 짠내납니다만, 자극적인 상황으로 묘사한게 아니라서 더 애잔하게 다가왔던것 같아요. 제 나름대로 생각도 할 수 있었고.... 잘 봤어요. 따뜻하고 잔잔하니 한번쯤 꼭 보시기를 바래...",10,1,0,2019-01-09 20:10:00,관람객
3335,Heeeeeeeeee(4650****),편안하고 따뜻하고 감동적인 영화네요. 롯데시네마에는 상영관이 별로 없어서 아쉬워요ㅠㅠ,10,1,0,2019-01-09 20:04:00,0
3336,혜주(esa0****),인생영화  진짜 10점의 자격이 충분함,10,1,0,2019-01-09 20:03:00,0
3337,우비소년(s7s5****),"올해 최고의 영화. 인종, 빈부,지역의 차별 이겨내기 위해서 무모한도전을 용기있게 하면서 서로 다른 두남자의 진솔한 마음을 알게 되면서 서로 협력하면서 극복하는 것이 멋지네요. 특히  초반에 힘든 여정을  마지막에 ...",10,1,0,2019-01-09 20:00:00,0
3338,보리(toyo****),감동자체이고 그안에서주는 훈훈함이좋아요  웃음도있고 찡하기도합니다  추천!!,10,1,0,2019-01-09 19:03:00,관람객
3339,김승혁(cds9****),고맙습니다. 감사합니다.,10,1,0,2019-01-09 18:12:00,0
3340,생날파람(shab****),진정 제대로인 로드 무비. 시대를 뛰어넘어 지금 우리의 예기를 하다.,9,1,0,2019-01-09 18:10:00,0
3341,밀감(myjh****),꼭 많은 사람들이 봤으면 합니다,10,1,0,2019-01-09 18:00:00,0
3342,MoneyCatcher(jsw8****),영화 보고나오는 길이 이렇게 기분좋은적이 언제였나 싶어요  추천합니다,10,1,0,2019-01-09 17:47:00,0
3343,케이스(my53****),편견의 시선을 가장 위트있고 품위있게 맞서 나가는 방법은 작은 변화에서부터.,8,1,0,2019-01-09 17:38:00,0
3344,네온(ehdw****),많은 여운이 남는 영화입니다.,10,1,0,2019-01-09 17:36:00,0
3345,amig****,멋진 영화입니다. 감사합니다.,10,1,0,2019-01-09 17:30:00,0
3346,Rachel(tpdl****),인간적인  영화같아요.  돈이 아깝지 않았습니다!!,10,1,0,2019-01-09 17:10:00,0
3347,zer0(11i1****),편견 속에서  '함께의 의미'.,10,1,0,2019-01-09 17:08:00,관람객
3348,pha1****,마음이 따뜻해지는 힐링 영화^^,10,1,0,2019-01-09 17:02:00,0
3349,임나린(dlas****),한번 더 보고싶은영화 최고예요,10,1,0,2019-01-09 16:41:00,0
3350,Mob dm(move****),타인과 타인이 악보와 핸들로 그려주는 초상화,9,1,0,2019-01-09 16:33:00,0
3351,이송(nami****),많은 것을 이야기하는 영화. 이미 갖고있던 편견마저 뒤짚어 놓는 마법같은 영화.,10,1,0,2019-01-09 16:21:00,0
3352,집밥아기옴몸몸모(lack****),이게 네이버 평점 1위까지인건 동의할수없다,1,2,1,2020-08-22 14:10:00,0
3353,마티맥플라이(tale****),이 영화 뭔데 이렇게 재밌는거죠?,10,2,1,2020-05-05 16:54:00,0
3354,조은비(love****),모든게 완벽해서 영화를 보자마자 다시 또 한번 보고싶은 영화는 너무 오랜만이예요!! 적극 추천합니다!!! 꼭보세요!!!(사실 이런 감상평 써본것도 처음),10,2,1,2020-04-17 14:03:00,0
3355,튜더스(jjhp****),"영화보고 감명받은 척 하지말고, 당장 지하철에서 마주치는 동남아 사람들 째려보지나마라. 동양인도 다를게 없다.",10,2,1,2020-04-12 19:37:00,0
3356,jho(jhon****),"모든 게 완벽에 가깝다. 편견이라는 달고 달도록 쓰인 소제를 이도록 참신하게 다루어서 놀랐고, 이것이 실화라는데 놀랐다.",10,2,1,2020-03-20 12:25:00,0
3357,잊으시오(jiny****),인종차별 진짜 싫다...,10,2,1,2020-03-20 03:37:00,0
3358,정희정(oooo****),잔잔하게 따뜻한 영화 우울했는데 또 다른 여운을 남겨준다,8,2,1,2020-03-19 22:48:00,0
3359,하늘바다(mjyu****),"모두가 봐야하는 영화, 나만 알고싶은 영화...",10,2,1,2020-03-19 22:21:00,0
3360,새하늘새땅oob(kmr_****),미쳤어. 연기력 연출 모든 .. 그냥 진짜 모든게 좋음 ㅠ10점 다 주고싶지만함부로 주는게 아니니까..9점이지 10점 줬을 영화... 이게 9점이면 다른 영화는 5점정도...라이언일병 구하기 이후로 이런 명작 처음봄...,9,2,1,2020-03-19 01:58:00,0
3361,잉(5874****),정작 이영화 각본쓴사람은 인종차별자 ㅋㅋ,1,2,1,2020-03-08 12:10:00,0
3362,애기부자(icom****),실화를 바탕으로 했다니까 더 감동있습니다.그리고 배우들이 낯익지 않아서 더 신선했어요,8,2,1,2020-03-08 09:28:00,관람객
3363,hany(chlg****),이 정도면 완벽한 영화라고 할 수 있을듯보고 난뒤 여운은 남지만 기분이 나쁘거나 찝찝하지 않아사 차별과 같은 이슈에 대해 생각하고 싶을 때 언제든지 꺼내보고 싶을 듯하다! 시간 순삭!,10,2,1,2020-02-15 03:29:00,0
3364,ks41****,내 아이들이 꼭 봤으면 하는 영화편견이란건   얼마나 바보 같은 짓인가? 눈감고 봣다면 당신은 누가 흑인이고 누가 백인인줄 구별할수 있었겟나?,10,2,1,2020-02-13 09:06:00,0
3365,살충제(rona****),여전히 여성 차별만큼이나 심각한 인종차별... 마허샬라 알리가 백인이었다면 당연히 주연상 후보였을텐데. 어딜봐서 그 배우의 역할이 조연이었는지.,8,2,1,2020-02-12 04:35:00,0
3366,문재인면수심(agai****),멍청한 페미벌레들이 쓴 같잖은 평은 애잔하기만하다. 왜. 남자들의 우정이라 도저히 못견디겠냐? 페미벌레가 60년대 백인이었으면 100% 인종차별주의자로 살아가고 있을 것이다. 그 역겨운 인성을 자성하기엔 지능마저 덜...,10,2,1,2019-09-23 01:43:00,0
3367,재은니이쁘따(wodm****),영화관 이였으면 기립 박수 쳤을거에요,10,2,1,2019-09-14 23:55:00,0
3368,dfasdsdf(clea****),볼만한 영화. 인종차별 말고도 운전기사 이름까지 바꿔 부르려는 흑인 피아니스트의 행동이나 백인 운전사의 자신이 더 흑인같다는 말에서도 비춰지는 유독 심한 흑인사회 지식층의 도도함과  계층간 괴리감도 살짝 묘사한 듯....,6,2,1,2019-03-21 16:57:00,0
3369,Jussi(mrxo****),오늘 그린북과 캡틴마블을 연달아 봤다. 그린북은 7000원에 캡틴마블 18.000원에 봤는데 영화의 가치는 그반대인듯.이런 영화는 스크린수기 줄어들어 극장에서 볼 기회조차 얻기가 쉽지 않은게 정말 아쉽다. 정말 많은...,10,2,1,2019-03-10 19:10:00,0
3370,털터리(seun****),3월이지만 단연코 올해 최고의 영화,10,2,1,2019-03-06 19:37:00,0
3371,admr****,안보면후회처음후기쓴다,10,2,1,2019-03-01 21:49:00,0
3372,우주심 연우(dhsd****),"이토록 아름답고 감동적인 여운이 밀려오는 로드무비를 본 적이 얼마만이던가... 영화가 끝나고 두 사람의 우정이 마치 거대한 산 봉우리가 아름답게 마주한 것만 같았다.  싸구려 신파와 감성 저질코미디, 예측가능한 시나...",10,2,1,2019-02-28 00:50:00,관람객
3373,xixo****,7위라 기대 안하고 봤는데 극한 직업보다 100배 낫네요~~ 따뜻한 영화입니다^^,10,2,1,2019-02-04 20:21:00,0
3374,노라조(ranf****),작가주의 영화와 상업영화 사이에서 절묘한 줄다리기..배우들의 연기력과 캐미..,8,2,1,2019-01-14 19:53:00,관람객
3375,merci(ym39****),말해 뭐해 최고! 칰킨 먹고 싶어지는 영화 ><,10,2,1,2019-01-14 02:39:00,0
3376,디자인장사(seok****),진심 졸잼...최고였다,10,2,1,2019-01-14 02:35:00,0
3377,이동훈(ehdg****),이게 인생영화입니다.기대하고봤는데도 최고입니다.그린북을 볼수있어 감사하네요 :),10,2,1,2019-01-14 00:20:00,0
3378,류송미(dd_d****),편견을넘어 이젠 우리가 바뀔때입니다,10,2,1,2019-01-13 23:42:00,0
3379,게놈 프로젝트(toys****),매우 재미있음 사람의 품격셜리 박사가 문재인 대통령 같은 느낌인듯,10,2,1,2019-01-13 21:57:00,0
3380,ㅁㄴㅇㄹ(kamp****),"너무 자극적이지도 않고, 막장도 아니면서, 시대상이나 캐릭터들의 묘사가 섬세해서 좋았어요~ 상영관 수는 밀려도 올해들어 제일 재미있게 본 영화",10,2,1,2019-01-11 12:42:00,0
3381,Balance(lead****),연기력이나 연출은 좋았는데 너무 뻔한 스토리네요,1,3,2,2020-03-01 17:44:00,0
3382,형이야(vawu****),야 이 OO 아카데미 그간 미안했다...ㅠㅠ 그나저나 이게 작품상 하나 받았는데 생충이 네개는 좀 오바아닌가...,10,4,3,2020-04-08 01:20:00,0
3383,supervisor(seok****),실화+과거 인종차별 문제제기는 좋은데 지루해요 많이요....,6,4,3,2019-01-17 13:44:00,0
3384,도라모(sjse****),"정말 최고. 아라곤이랑 같은 사람?!연기도 스토리도 최고! 재미,감동!",10,0,0,2020-11-08 01:10:00,0
3385,sksm****,"암살이나 밀정같은 '독립'에 관련된 영화를 보면서내가 독립투사였다면 저 상황에 어떻게 했을까라는 생각을 해본적이 있는가?감히 비교할수는 없지만, 미국 사회에서 1960년대를 살아냈던 흑인들은오랜 역사로...",10,0,0,2020-11-06 16:59:00,0
3386,퐁도(mhd8****),언터쳐블 1%의 우정을 보고 이 영화를 봤는데 뭔가 서로 닮은듯한 영화 ㅎ 끝나고나면 여운이 남네요개인적으로 그린북이 좀 더 여운이 남음토니역 하신분이 되게 매력적이심ㅎ,10,0,0,2020-11-05 23:34:00,0
3387,gkujhj(live****),와 이 영화를 이제야 보다니ㅜㅜ,10,0,0,2020-11-04 07:19:00,0
3388,sinryuji(nobi****),틀린 것이 아니라 다른 것일 뿐.,8,0,0,2020-11-03 20:44:00,0
3389,체르니(offs****),살아가는데 큰 힘이 될만한 영화였다.. 길게 쓸 말도 없이 보는내내 대단히 행복했다.,10,0,0,2020-11-02 23:48:00,0
3390,좌르기(uran****),엄청 재밌습니다.무거운주제를 유머러스하게 그러나 가볍지않게 풀어내는 연출!!!,10,0,0,2020-10-31 21:51:00,0
3391,Bab(happ****),/,8,0,0,2020-10-28 20:04:00,0
3392,세비사마(sebi****),48분쯤 두번째 공연 할때 2마트 음악 나옴. 난 나 난난난나 난난나 난난난나 난 난 난~,9,0,0,2020-10-28 00:54:00,0
3393,JW(cli0****),,10,0,0,2020-10-24 10:29:00,0
3394,김진수(skdd****),피카츄라이츄파이리꼬북이버터풀야도란피죤투또가스서로생긴모습은달라도우리는모두친구,10,0,0,2020-10-23 10:32:00,0
3395,2020(hyun****),기대안했는데 너무 재밌게 봤어요,10,0,0,2020-10-22 19:23:00,0
3396,퍼플(dhka****),"덤앤더머로 유명한 피터 패럴리 감독은 코미디의 장인답게 역시 인생에 대한 성찰이 대단하다. 반지의 제왕에서 아라곤 역을 맡기 전부터 다양한 작품에서 활약해 온 비고 모텐슨의 내공과, 흑인이면서 무슬림 배우로 알려진 ...",9,0,0,2020-10-22 16:39:00,0
3397,Senate(teen****),"평점 높은 구간이 30대, 여자 ㅋㅋㅋ 딱 저지능 대깨문들이나 좋아할 법한 그런 영화란 소리죠잉 ㅋㅋㅋ",1,0,0,2020-10-21 04:27:00,0
3398,가을쥐무룩(skhu****),그냥 말이 필요 없음. 꼭 보세요. 영화 끝나고 한참을 생각하게 만드는 명작입니다.,10,0,0,2020-10-20 01:32:00,0
3399,냥냥이(seun****),"인종을 뛰어넘은 두 남자의 우정,그리고 인종차별에 대한 비참한 심정과 모순을 잘대변한 영화",10,0,0,2020-10-20 00:21:00,0
3400,mand****,"인런 영화는 꼭  보세요 연출, 연기, 스토리, 재미, 과거사 모두 최고! 마지막에 눈물이.... 너무신나서....  눈물이  ^^",10,0,0,2020-10-20 00:19:00,0
3401,개똥이맘(crys****),최고의 영화!! 보고 또 보고 싶은 영화,10,0,0,2020-10-20 00:16:00,0
3402,BIYA(biya****),,10,0,0,2020-10-20 00:15:00,0
3403,린하(love****),우연찬케 채널 돌리다 보게된 감동영화^^말이 필요없어요~ 굿!,10,0,0,2020-10-20 00:15:00,0
3404,JZ(enge****),최애영화 ㅠㅠ 행복하고 따뜻한 영화,10,0,0,2020-10-20 00:12:00,0
3405,jsp2****,,10,0,0,2020-10-20 00:12:00,0
3406,후훗(zzua****),너무 감동이다 진짜 아카데미상 받을만하다 진짜 좋은 영화 엔딩도 최고,10,0,0,2020-10-20 00:11:00,0
3407,XentaR(than****),"대사 한마디 한마디, 장면 하나하나까지 놓칠수 없는 명작",10,0,0,2020-10-19 23:07:00,0
3408,jaeu****,역시 인간계 왕의 연기는 다르구나,10,0,0,2020-10-19 22:53:00,0
3409,다은빠덜(ekhy****),최고의 영화였다 굿굿굿,10,0,0,2020-10-19 22:27:00,0
3410,햇님이반짝(ayjh****),,10,0,0,2020-10-18 22:32:00,0
3411,true****,,10,0,0,2020-10-17 17:04:00,0
3412,김진아(buyj****),말이 필요없음.. 영화가 끝나면서 눈물이 주르륵 흐름,10,0,0,2020-10-17 11:33:00,0
3413,김윤진(dbsw****),,10,0,0,2020-10-16 21:44:00,0
3414,듀로탄(bapj****),내 인생의 최고 영화중 하나더욱 사랑하고 더욱 사랑받다 가야지,10,0,0,2020-10-14 23:53:00,0
3415,빵빵(cona****),,10,0,0,2020-10-13 09:34:00,0
3416,좋은피부(swel****),최근 5년간 본영화중 가장 좋았슴,10,0,0,2020-10-13 03:43:00,0
3417,wan1****,,10,0,0,2020-10-12 22:51:00,0
3418,pont****,시종일관 PC코드에 맞춘 영화. 정치적 가치와 작품성의 괴리.,5,0,0,2020-10-11 10:09:00,0
3419,해바라기(dmsw****),말로 못할 정도로 큰 감동이 전해지는 영화였습니다. 저의 생각의 변화도 많았던 시간이었어요.,10,0,0,2020-10-11 01:29:00,0
3420,noob(ljh0****),스포일러가 포함된 감상평입니다. 감상평 보기,10,0,0,2020-10-09 17:55:00,0
3421,leek****,,10,0,0,2020-10-09 16:02:00,0
3422,노코멘또(sjss****),기분 좋아지는 영화네요,10,0,0,2020-10-09 12:27:00,0
3423,Messi(my_d****),흑인을 차별 하지마라. 딱 한마디로 정리가 된다.,10,0,0,2020-10-07 22:42:00,0
3424,놀부가흥분데(hoho****),그 후로도 둘은 계속 교류하면서 친하게 지냈을까 해서 알아봤더니 현실은 달랐다 토니 발레롱가는 운전사로 고용은 됐지만 운전사모자를 착용하지도 차문을 열어주지도 가방을 들어주지도 않아서 결국 해고 됐다고 한다. 토니 ...,8,0,0,2020-10-07 17:22:00,0
3425,김기정(fabr****),잔잔하게감동이 전해지는 가슴 따뜻한 영화.Tv로 몇번 제대로 볼기회를 놓쳤다드뎌 봤는데넘 좋으네요.,10,0,0,2020-10-06 15:16:00,0
3426,한정우(jung****),,10,0,0,2020-10-04 14:47:00,0
3427,jiwo****,보는 내내 미소짓게하는 영화입니다,10,0,0,2020-10-03 22:26:00,0
3428,happy go lucky(sjle****),그냥 길게 쓸 필요없는 명작!!!,10,0,0,2020-10-03 11:54:00,0
3429,태배기(jtot****),,10,0,0,2020-10-03 04:36:00,0
3430,바람소리(bara****),네이버 영화 평점 1위라 봤는데.. 가슴 속 울림이 있을정도의 그런 감동은 아니더군요. 새로 나온 영화고.. 그 중 괜찮은 영화라 평점이 높은 것 같아요. 영화가 좋았지만.. 모든 영화중 제일이라는건 인정하기 어려워...,9,0,0,2020-10-03 01:11:00,0
3431,souLove(tpwh****),,10,0,0,2020-10-02 23:04:00,0
3432,비긴어게인(lame****),와우기대이상이었다,10,0,0,2020-10-02 20:10:00,0
3433,mari****,"특출나게 한가지 잘 하는 것도 좋지만, 모든걸 준수하게 하는 건 더 좋다.",10,0,0,2020-10-02 12:40:00,0
3434,안녕강자야(pkw4****),스포일러가 포함된 감상평입니다. 감상평 보기,10,0,0,2020-10-01 17:57:00,0
3435,길위에서(rudg****),"간만에 따스한 감명과 재미가 있는 영화였습니다,,, 소장하고 싶네요,,, 세상의 편견과 차별이 없어지길 바라며",10,0,0,2020-10-01 16:10:00,0
3436,켄신(777s****),The dignity always prevail.,10,0,0,2020-10-01 15:55:00,0
3437,asdasafe(yoon****),,10,0,0,2020-10-01 00:16:00,0
3438,공감100프로(cpld****),정말휴머니즘영화 제대로임 너무감동스러움~,10,0,0,2020-10-01 00:12:00,0
3439,페가수스(qkrr****),최고다 무슨말이 더 필요하냐,10,0,0,2020-09-30 10:45:00,0
3440,가리곤듀(tlar****),"최고의 영화 ,, 오랜만에 감명 깊네요",10,0,0,2020-09-30 01:56:00,0
3441,신연서(vict****),,10,0,0,2020-09-27 17:01:00,0
3442,레드페퍼(mnbv****),메리이 크리스마스 :)),10,0,0,2020-09-25 15:07:00,0
3443,sdkl****,,10,0,0,2020-09-22 14:14:00,0
3444,오여리(ybs3****),"레알 명작이네요, 마지막까지 지루하지 않고 감동이 밀려오는게.. 후아 올만에 제대로 봤네",10,0,0,2020-09-21 13:38:00,0
3445,movi****,내인생 최고의 역작~ 감동 코믹 모든게 다 완벽해요~~최고입니다!!!,10,0,0,2020-09-21 09:51:00,0
3446,필(jeon****),진짜 재밌었다,10,0,0,2020-09-20 21:44:00,0
3447,동망(kdm3****),너무 잘봤습니다.,10,0,0,2020-09-20 20:54:00,0
3448,유나짱(marc****),서로 부족한 면을 채워나가는 우정.인생은 이렇게 살아야 하는데 녹녹치가 않다.,9,0,0,2020-09-17 19:30:00,0
3449,땅콩현정(pean****),너무 감동적이고 생각을 많이하게된 영화,10,0,0,2020-09-16 17:47:00,0
3450,Skipp(rhsr****),아름다운 시위를 보여주자 주변에 있던 사람들은 그것을 지지하였다,8,0,0,2020-09-14 00:07:00,0
3451,연금술사(call****),간만에 정말 감동적인 영화를 봤습니다. 비고모텐슨의 재발견! 완벽한 토니 그자체였어요. 셜리역을 한 배우도 너무나 기품있고 우아했구요. 방금 다봤는데 또 다시보고싶어져요! 왜 그 해 나카데밑에서 그린북이 그렇게 많이...,10,0,0,2020-09-13 21:13:00,0
3452,시민(syot****),처음부터 끝까지 다 재밌었어요,10,0,0,2020-09-13 16:29:00,0
3453,안형준(ahju****),,10,0,0,2020-09-13 03:39:00,0
3454,enjo****,"당당하고 기품있던 셜리의 눈에서 어느순간부터 깊은 두려움과 절망이 보이기 시작했다. 천재적인 능력으로도 뒤집을 수 없는 냉혹한 현실을 덤덤히 버텨나가는 셜리. 나도 경험해보지 못한 거라 감히 가늠할수도, 이해할수도 ...",10,0,0,2020-09-13 01:31:00,0
3455,훤이(bask****),영화 본 시간이 값지다,10,0,0,2020-09-13 00:51:00,0
3456,onauratoutvu(coco****),감동이 물 밀듯이 밀려 옴.~~,10,0,0,2020-09-12 17:35:00,0
3457,styl****,잔잔한 감동이 밀려옵니다ㅠㅠ,10,0,0,2020-09-12 11:50:00,0
3458,현도비(phj2****),1960년대 미국의 인종차별과 사람들의 고정관념을 다룬 영화.하지만 2020년인 지금 기사로 접하는 미국의 소식과도 다를게 없어서놀랍기도 하고 마음도 아팠던.씁쓸하고 속상하기도 하지만 마음 따뜻해지는 좋은 영화였다!...,10,0,0,2020-09-09 23:32:00,0
3459,김모씨(mjcl****),이것이 명작이다. 오랜만에 찐 영화 본 듯 한 그런 느낌이다.,10,0,0,2020-09-09 13:53:00,0
3460,아스라이(duqr****),돈과 토니의 대화를 보면서 내내 많은 생각을 하고 웃으면서 봤습니다 ㅎ 기분좋은 영화였습니다,10,0,0,2020-09-08 12:05:00,0
3461,now(thdd****),잔잔한 감동    재밌게 잘봤습니다,10,0,0,2020-09-08 03:57:00,0
3462,하하하헤헤헤(cona****),상하관계와 차별의 기준을 모호하게 만드는 설정과 연출. 화합을 위해 분리를 조장하는 그린북의 아이러니.,10,0,0,2020-09-08 03:39:00,0
3463,sun(bunn****),,10,0,0,2020-09-07 22:18:00,0
3464,까꿍(h00n****),정말 재밌게 봤네요.우리나라는 언제쯤 이런 영화가 가능할까..,10,0,0,2020-09-07 10:36:00,0
3465,육개장인(sdy3****),,8,0,0,2020-09-06 21:17:00,0
3466,tkdb****,너무 감동적이고 재밌었습니다.,10,0,0,2020-09-06 11:30:00,0
3467,gojo****,아카데미 후보에 오를만하네요  연기 사회성 재미를 모두 충족,10,0,0,2020-09-06 04:16:00,0
3468,수입니다(redo****),"그렇게 밖에 살 수 없었던 흑인, 그렇게 받아들이고 이해해주고 설득하는 기묘한 백인, 그리고 그걸보는 한국인(동양인)",10,0,0,2020-09-05 21:54:00,0
3469,윙윙(rbfl****),,10,0,0,2020-09-05 20:26:00,0
3470,Hi(choi****),,10,0,0,2020-09-05 20:03:00,0
3471,Justin(junh****),,10,0,0,2020-09-04 13:26:00,0
3472,helenchocolate(musi****),“나라면 안 기다릴 거예요. 외로워도 먼저 손 내미는 걸두려워하는 사람도 많거든요.”,10,0,0,2020-09-04 11:32:00,0
3473,김은정(eunj****),,10,0,0,2020-09-04 00:52:00,0
3474,포그바엉덩이(tjsd****),,10,0,0,2020-09-03 14:33:00,0
3475,Rojuild(jjun****),진짜 너무 재밌고 돈 셜리 한번만 안아주고싶다ㅠㅠㅠ,10,0,0,2020-09-03 03:23:00,0
3476,학습 기계(yoon****),간만에 따뜻한 영화를 봤다.,10,0,0,2020-09-03 01:36:00,0
3477,aeng9ma(cham****),,10,0,0,2020-09-02 23:46:00,0
3478,Jung Yeong Yun(blac****),,10,0,0,2020-09-02 18:12:00,0
3479,해킹하면뒤진다(rlax****),스포일러가 포함된 감상평입니다. 감상평 보기,10,0,0,2020-09-01 23:50:00,0
3480,redf****,스포일러가 포함된 감상평입니다. 감상평 보기,9,0,0,2020-09-01 22:32:00,0
3481,두발로세계정복(soch****),오랜만에 진짜 재밌게 본 영화!,10,0,0,2020-09-01 19:34:00,0
3482,shin민정(mjs3****),간졸이다가 하하 웃고. 또 가슴답답 했다가 미소짓게하는 영화. 주인공 두 분. 아름다운 분들 이십니다. 따뜻한 마음. 소통. 이해. 우리가 항상 생각하며 살아야 할 것이 무엇인지 알려주는 영화.,10,0,0,2020-09-01 19:10:00,0
3483,다댁(earo****),너무 감동적인 영화 그의 우아함과 그의 마쵸적인 모습에 홀딱 반해 버렸다,10,0,0,2020-09-01 19:03:00,0
3484,쵸코만두(jjan****),그린북... 말뿐인 감동실화가 아닌 정말 감동실화..우리의 편견을 느낄 수 있던 순간.,10,0,0,2020-09-01 19:03:00,0
3485,날곰(dksd****),스토리도 의미도 좋지만피아노연주도 참 듣기좋음,10,0,0,2020-09-01 18:55:00,0
3486,ㅎㅎㅎㅎ(tose****),,10,0,0,2020-09-01 18:11:00,0
3487,솜 사탕(suou****),,10,0,0,2020-09-01 17:57:00,0
3488,까오(74so****),걍 인생에 한번은 볼 만한 무비요~♡,10,0,0,2020-09-01 17:13:00,0
3489,한여름(dye1****),재미있게봤습니다^^,10,0,0,2020-08-31 06:10:00,0
3490,iruk****,,10,0,0,2020-08-31 00:29:00,0
3491,cul(cult****),,10,0,0,2020-08-30 23:45:00,0
3492,리버보이(adka****),이 두남자를 어떻게 사랑하지 않을 수 있을까??,10,0,0,2020-08-30 05:15:00,0
3493,낭호(garu****),,10,0,0,2020-08-30 02:35:00,0
3494,wewe****,사람은 누구나 평등하다 그리고 존중받을 권리가있고 개개인이 소중하다 느꼈어요~,10,0,0,2020-08-29 03:18:00,0
3495,wish(swch****),영화 내내 깔리는 아름다운 음악만큼 아름다운 인간의 존엄과 사랑을 보여준 아름다운 영화 *.*,10,0,0,2020-08-29 01:58:00,0
3496,popo****,,10,0,0,2020-08-28 23:53:00,0
3497,스테파니(bles****),스포일러가 포함된 감상평입니다. 감상평 보기,1,0,0,2020-08-28 23:18:00,0
3498,정하(hann****),,10,0,0,2020-08-28 04:07:00,0
3499,seu(seun****),,10,0,0,2020-08-27 16:17:00,0
3500,김연주(whit****),말이필요없음... 귀엽고 따뜻하고 찡하고 뭉클하고 다 함 겉모습이 다가 아니라는걸 잘 알려주는 작품입니다,10,0,0,2020-08-27 10:35:00,0
3501,구신(nogo****),스포일러가 포함된 감상평입니다. 감상평 보기,10,0,0,2020-08-27 04:04:00,0
